city,companyFullName,companyShortName,companySize,district,education,financeStage,positionName,salary,workYear,positionId,detail,kd
北京,北京商询科技有限公司,商询科技,50-150人,朝阳区,硕士,A轮,数据挖掘工程师,18k-30k,3-5年,3827305,"
职位描述：

职位描述：
我们致力于使用数据挖掘、机器学习等技术从大数据中提炼出有商业价值的数据和算法成果，服务企业客户。
主要工作内容：
1.  根据项目需求，分析企业数据，建立适应的机器学习模型解决客户的实际需求；
2.  负责模型在大数据平台上的算法工程化实现，定期产出业务数据；
3.  负责数据的持续累积分析和模型的持续优化。
岗位要求：
1.  我们是工作在业务前线的团队，欢迎有敏锐大数据思维和用算法解决实际问题的人才。
2.  对企业数据服务有一定的理解，有互联网、制造业、电信、金融等行业数据分析、挖掘经验优先。
3.  熟悉Hadoop、Hive、Spark、流式计算、实时计算等大数据相关技术者优先，熟悉时序挖掘、文本挖掘、网络挖掘等优先。
4.  从事过机器学习、数据挖掘、统计分析、推荐等算法相关的项目，熟悉大数据挖掘一般流程，熟悉常见的概率统计、数据挖掘、机器学习算法，熟悉回归、决策树、SVM、朴素贝叶斯、神经网络等常用算法的适用场景和优缺点。
5.  熟练掌握Hive\SQL，Java\C++\Python 至少熟练掌握一种编程语言。
 
福利：
1． 五险一金全额缴纳，12天带薪年假
2.  定期聚餐，外出团建
3.  集体员工生日，生日礼物，过节礼物

",wajue
北京,北京因果树网络科技有限公司,InnoTREE,50-150人,海淀区,本科,B轮,数据挖掘工程师,25k-38k,3-5年,2232250,"
职位描述：


岗位职责：
1. 维护与改进因果树的数据挖掘、推荐系统等相关领域的算法及应用 ，包括数据抓取清洗、数据挖掘、数据ETL开发；
2. 负责整体数据系统的技术架构和数据架构设计；

职位要求： 
1.热爱钻研，相信算法与数据能够帮助人们进行科学地决策；
2.熟悉海量数据处理和挖掘的基本算法，熟练互联网用户的行为分析和理解；
3.对数据有良好的敏感性，能够通过数据察觉到背后的业务变化和潜在问题；
4.熟练掌握 了解Linux脚本编程，熟悉服务器端编程SHELL / C / C++ 等其中一门编程语言；
5.了解搜索和爬虫技术，熟悉相关系统架构优先。

",wajue
北京,厦门美图之家科技有限公司,美图公司,500-2000人,海淀区,不限,上市公司,数据挖掘工程师/leader--北京,20k-40k,3-5年,4390499,"
职位描述：

岗位职责:1. 带领团队参与美图各系列产品的数据挖掘、建模等相关工作；2. 负责公司层面的数据分析、行业分析、竞品分析等工作；3. 帮助完善公司数据体系、数据标准及规范等，包括数据埋点、数据模型等；
任职资格:1. 全日制本科及以上学历，计算机、数学等相关专业，3年以上相关工作经验；2. 熟悉SQL，熟练shell、matlab、R、python等至少一种语言对数据进行处理、分析及建模，有较强的开发经验优先；3. 熟悉各类数据挖掘及机器学习算法，能够熟练运用数据挖掘技术对数据进行分析处理，并从数据中提取有价值的信息；4. 熟悉数据分析的基本概念和方法，熟练使用技术手段进行数据分析和挖掘，并通过数据解决问题和辅助决策；5. 对数据挖掘等领域的发展保持关注，能够快速建立模型并进行验证；6. 对数据敏感，善于发现数据中的潜在规律，善于分析问题，了解业界的最新动态；7. 具有良好的沟通能力，有责任心，有良好的学习能力，具备优秀的沟通能力和团队精神；

",wajue
北京,优舫（北京）信息科技有限公司,优信集团,2000人以上,朝阳区,本科,D轮及以上,数据挖掘工程师,15k-25k,不限,3741965,"
职位描述：

1、利用数据挖掘、机器学习相关算法，解决业务需求，驱动业务创新； 
2、对海量的业务数据、用户数据进行挖掘分析，发现数据和业务背后的规律，完成建模； 
3、负责推荐/挖掘等产品新需求的调研和开发。 
【岗位要求】 
1、正规统招本科及以上学历，计算机、数学、统计学相关专业； 
2、深刻掌握推荐技术、机器学习、等中的至少一项技术，有对应的工作经验； 
3、掌握熟练掌握下列语言中的至少一种：Python  R，编程基本功扎实，熟悉数据结构和算法； 
5、对个性化推荐、热点挖掘、搜索系统、自然语言处理等领域有深入研究者优先考虑。

",wajue
北京,北京永洪商智科技有限公司,永洪科技,150-500人,朝阳区,本科,C轮,数据挖掘专家,20k-30k,5-10年,3253580,"
职位描述：

岗位职责：
1. 针对业务问题进行深度诊断性组合分析，挖掘和建模；
2. 商业嗅觉灵敏同时善于沟通，能够深入了解业务挖掘业务问题和痛点，通过商业分析为客户运营决策，产品方向，营销策略提供数据支持；
3. 通过大数据挖掘用户群体行为和属性特征，帮助企业更好的理解客户；
4. 有产品设计相关工作经验，推动数据分析产品化；；
5. 通过数据报告，产品和建模成果影响和改变业务方，推动业务部门的数据化运营。
能力要求：
1. 具有5年以上挖掘工作经验，对模型建设与实际应用业务场景都比较熟悉，Hadoop生态圈具有实际项目经验，深入了解大数据应用特点与技术实现，对大数据应用在精准营销、工业4.0、用户画像等一个或多个领域有实际经验；
2. 良好的沟通能力，较强的学习能力和敬业精神，思路清晰，稳重细心；
3. 具有良好客户服务意识，配合销售人员与客户技术交流，做好售前工作；
4. 具有对客户项目技术方案讲解和引导能力；
5. 良好的沟通能力，有条理、针对性；
6. 具有独立撰写解决方案的能力；
7. 能适应适当的出差，有良好的应变及承压能力；
8. 30-38岁，MBA优先。

",wajue
北京,北京搜狗科技发展有限公司,搜狗,2000人以上,海淀区,本科,上市公司,搜狗明医-数据挖掘工程师,20k-40k,1-3年,2693573,"
职位描述：

【项目介绍】 搜狗明医是搜狗2016年中发布的一款旨在为用户提供真实、权威的医疗信息的垂直产品，旨在使搜狗成为用户寻找医疗信息的首选搜索引擎。目前产品形态上覆盖了搜索、智能自诊分诊（人工智能）、医生医院疾病信息及用户讨论区，上线以来市场份额一直快速提升中。【特别提示】 搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。
【岗位职责】

负责医疗健康类数据的挖掘和抓取；
应用自然语言处理技术，将非结构化数据处理为结构化数据；
知识图谱及相关推荐。

【任职条件】
1.本科及以上学历，计算机相关专业；3年以上相关工作经历。2.精通C++或Java编程语言，熟悉Python/Shell/R脚本语言者优先；3.对数据结构和算法设计有较为深刻的理解；4.熟悉机器学习的基本算法，熟悉Hadoop分布式计算和Web信息检索者优先；5.优秀的分析和解决问题的能力，对挑战性问题充满激情，有较强的学习能力；6.良好的团队合作精神，较强的沟通能力。

",wajue
北京,巧达科技（北京）有限公司,巧达数据,50-150人,海淀区,硕士,B轮,数据挖掘,20k-35k,3-5年,4398066,"
职位描述：

岗位职责：
1.    通过利用数据挖掘分类、聚类、预测等算法，结合海量自然人标签数据与业务数据，解决各种实际业务问题
2.    应用场景包含推荐，预测，社区划分，金融反欺诈等
任职要求：
1.    具备数学、计算机科学或相关专业领域，研究生及以上学历
2.    对机器学习分类、聚类、预测等常用算法有深入的理解和应用经验
3.    有两年及以上数据挖掘经验，有很强的数据敏感度，对数据处理特征工程有深入的理解和积累，有模型设计和优化的经验
4.    熟练Java 以及面向对象编程技术
5.    熟悉Linux/Unix 环境开发经验，会使用 Shell/Python等脚本语言
6.    熟悉分布式系统架构、设计和优化技术

",wajue
北京,和信电子商务有限公司,和信贷,150-500人,朝阳区,硕士,上市公司,数据挖掘工程师,10k-20k,3-5年,4068321,"
职位描述：

岗位职责：
1.负责海量数据的清洗、加工、挖掘等工作；
2.用户价值挖掘，用户兴趣偏好预测，用户行为特征评分，用户基础画像等分析用户潜在商业价值和属性；
3.有过风控建模经验；
4.负责设计并实现数据/特征/模型等相关的化平台服务；
任职要求：
1.要求硕士及以上学历，统计、数学、数据挖掘、计算机等相关方向；
2.要求3年以上相关工作经验，精通统计学、数据挖掘的各种算法；
3.要求熟练使用R、Python、SAS至少一种软件进行建模。

",wajue
北京,北京瓴岳信息技术有限公司,洋钱罐,150-500人,朝阳区,本科,不需要融资,数据挖掘/机器学习,15k-30k,1-3年,4395664,"
职位描述：

我们期望：
 1. 985院校计算机相关专业本科以上学历；
 2. 熟悉Java/Python等编程语言，对数据结构和算法设计有较为深刻的理解；
 3. 良好的逻辑思维能力，能够从海量数据中发现有价值的规律；
 4. 优秀的分析和解决问题的能力，对挑战性问题充满激情；
 5. 良好的团队合作精神，较强的沟通能力和学习能力；
 6. 有数据挖掘、机器学习、推荐系统相关经验优先；
 7. 有互联网金融工作经验优先。
 
 工作内容：
 1. 风控数据平台建设，包括数据交互、特征提取、数据挖掘、用户画像等；
 2. 风控模型的开发与优化；
 3. 风控数据和模型监控系统建设。

",wajue
北京,北京搜狗科技发展有限公司,搜狗,2000人以上,,硕士,上市公司,网页搜索-数据挖掘,20k-40k,1-3年,1984803,"
职位描述：

【项目介绍】
复合搜索研究部作为搜狗最有底蕴的研究团队之一，承载着PC及WAP的网页搜索的所有算法与策略，研究成果直接服务数亿中国网民。    这里有深厚的技术积淀，有浓郁的技术氛围，紧跟业内前沿，nlp/ranking/information retrieval/data mining/big data/ dnn/cnn/page analysis/link analysis/user behavior analysis/machine learning...    最新、最酷、最炫的技术均在这里深根发芽。    核心部门，快速成长，技术氛围浓厚，快来加入我们！给数亿网民带来更加智能的搜索体验。      
【职位诱惑】 搜索核心技术，技术氛围浓厚，发展空间广阔

【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递

【岗位职责】    1、网页解析、网页分块及正文抽取、网页分类。 2、PC网页与无线网页的对应关系挖掘。     
【职位条件】1. 计算机或相关专业本科以上学历。   2. 精通C++或Java编程语言，熟悉linux平台、shell编程。  3. 对数据结构和算法设计有较为深刻的理解。  4. 有数据挖掘、机器学习相关应用经验；  5. 有页面解析或者nlp相关经验。 6. 优秀的分析和解决问题的能力，对挑战性问题充满激情，有较强的学习能力。  7. 良好的团队合作精神，较强的沟通能力。     

",wajue
北京,北京思维造物信息科技有限公司,罗辑思维,150-500人,朝阳区,本科,B轮,数据挖掘工程师,25k-50k,不限,3330342,"
职位描述：

工作职责
1. 参与用户画像、标签体系的构建及研发；
2. 参与推荐系统、搜索系统的研发；
3. 构建数据挖掘平台；
4. 参与人工智能方向新项目研发；

岗位要求
1. 有1年+的数据挖掘经验，熟悉常见的机器学习算法，有较多的项目经验；
2. 有实时计算相关经验，熟悉storm；
3. 熟悉Hadoop，spark等分布式计算平台，熟悉hive，熟悉mapreduce编程模型;
4. 有较强的工作积极性及抗压能力，有团队协作精神；
5. 至少熟悉Java或Python其中一种语言；
6. 有代码洁癖；

",wajue
北京,联通大数据有限公司,联通大数据,2000人以上,东城区,本科,不需要融资,数据挖掘工程师,15k-25k,3-5年,3741689,"
职位描述：

岗位职责:1.按照客户需求进行大数据服务支撑，包括数据提取、数据治理、数据服务等工作2.参与电信行业市场研究、分析工作，基于运营商海量的时空大数据建立数据挖掘模型，挖掘客户特征3.根据业务理解完成算法模型的构建以及数据分析挖掘模型的开发、业务分析报告编写等工作；岗位要求：1.统招本科及以上学历，计算机相关专业；2.具有数据库开发工作经验，精通基本的SQL，有一定的Sql性能调优经验优先；3.熟悉Unix、Linux操作系统，熟练掌握Linux常规命令与工具，简单shell编程；4.熟悉常用数据挖掘工具，如R、SPSS Clementine、Mahout等数据分析挖掘工具，熟悉分类、聚类、关联、预测类等模型算法； 5.熟练使用Excel、PPT、Word，出色的文字表达能力和数据分析能力，有分析报告及撰写经验； 6.有通信行业经验者优先。

",wajue
北京,联想（北京）有限公司,联想集团,2000人以上,海淀区,本科,上市公司,数据挖掘工程师,25k-33k,5-10年,3565204,"
职位描述：

1.负责联想电脑&智能设备业务用户数据的挖掘分析
2.通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的服务；
3.不断完善和优化算法，贴合业务实际情况，跟进落地使用

Position Requirements
1.精通Java/Python语言至少一种
2.少熟悉一种大数据计算平台，如Hadoop，Spark;
3.掌握HBase，Redis，Elastic Search等开源数据存储技术，并结合不同的业务场景深入使用;
4. 精通分布式并发编程
5，熟悉常用的算法和数据结构， 如Bayes，DBSCAN等，有较强的编程能力
6. 有机器学习、数据挖掘等相关领域的理论背景,3年以上工作经验；
7. 良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题
8. 良好的英文听说读写能力者优先

",wajue
北京,北京达佳互联信息技术有限公司,快手,500-2000人,海淀区,本科,D轮及以上,数据挖掘工程师（增长）,25k-50k,3-5年,4460515,"
职位描述：

职位描述：
【职责描述】
1、利用数据挖掘、机器学习相关算法，解决业务需求，提高产品的用户体验；
2、对海量的业务数据、用户数据进行挖掘分析，发现数据和业务背后的规律，完成对用户、职位、公司的建模；
3、针对业务流程进行分析调研，探索提升转化率效果的思路和方案并推动转化；
4、负责增长产品需求的调研和开发；
【岗位要求】：
1、熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，能熟练使用聚类、回归、分类等算法并调优 
2、熟悉Linux 环境开发，至少熟悉Python/Awk/Go/C/C++ 等语言中一种或一种以上 
3、熟悉基于Spark、ElasticSearch、Mongodb 等大数据平台的相关开发 
4、了解NLP、舆情算法等基本概念者优先 
5、有深度学习实践经验者优先

",wajue
北京,北京金利恒兴投资管理有限公司,金利恒,500-2000人,朝阳区,本科,未融资,数据挖掘岗,30k-50k,3-5年,3654345,"
职位描述：

工作职责:
-应用数据挖掘/机器学习等技术，对海量用户行为和内容信息挖掘建模，应用于蜜芽推荐和搜索
-负责搜索、推荐相关的数据挖掘，策略、架构优化相关工作


职责要求:  
-良好的逻辑思维能力，能够从海量数据中发现有价值的规律
-熟悉linux平台，熟练掌握Python/C等至少一种编译语言，对数据结构和算法设计有较为深刻的理解。
-熟悉数据挖掘、机器学习、自然语言处理、文本理解等相关技术
-有大规模用户行为数据和内容数据挖掘分析经验者优先
-具备良好的沟通能力和团队合作精神
-优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情

",wajue
北京,北京力天无限网络技术有限公司,安智,150-500人,海淀区,本科,B轮,数据挖掘工程师,8k-15k,不限,4029251,"
职位描述：

你会负责： 1、负责用户画像库、个性化推荐构建工作 2、负责日常的数据挖掘工作 希望你是： 1、拥有互联网／移动互联网产品数据挖掘、数据分析等项目经验工作经验 2、熟悉数据挖掘、推荐系统的理论（包括但不限于：聚类、回归、决策树、协同过滤等） 3、扎实的数据结构和算法基础，熟练 Java/Python/等开发语言之一及其他常用脚本语言 4、深入理解逻辑回归、决策树、协同过滤、贝叶斯等等常用数据挖掘算法 5、熟悉大规模数据挖掘、机器学习或者自然语言处理等相关技术 6、有移动互联网个性化推荐及用户画像库背景工作5年以上 7、应用数据挖掘，机器学习等技术，挖掘用户行为数据价值，提升个性化推荐的效果，改进用户体验

",wajue
北京,北京数美时代科技有限公司,数美,150-500人,朝阳区,本科,B轮,资深数据挖掘工程师,30k-60k,3-5年,3383916,"
职位描述：

360、小米、百度等顶级互联网公司联合投资，顶级大数据公司

岗位职责：
1、针对海量用户行为数据，构建用户兴趣属性，金融属性画像，欺诈属性等多维度画像 
2、基于海量画像数据，构建金融风控，互联网反作弊，精准营销，垃圾内容等模型和服务  

职位要求：
1、熟悉使用Hadoop，Storm，Spark，HBase等大数据技术平台，有大规模数据日志处理经验者 优先； 
2、熟悉大规模数据挖掘、机器学习、自然语言处理，图像处理等相关技术和算法； 
3、具备金融风控，互联网反作弊，图像和文本处理，精准营销，推荐系统等相关产品工作经验 者优先； 
4、具备较强的数据分析，问题分析，逻辑思维能力，良好的沟通，团队协作能力。 


公司福利待遇：
有竞争力的薪酬
期权奖励
五险一金+商业保险
午餐+晚餐补助
交通+通讯+电脑补贴
结婚+生育+丧葬+住院礼金
伯乐奖金
年假8天起+带薪病假
年度体检、零食畅享、团队建设、生日会、弹性办公
 

数美领先的大数据技术、产品与服务提供商
我们正在经历一个IT到DT的变革时代。大数据已经渗透到各个环节，各个角落。
这个世界，就是掩藏在表象之下，被数据所揭示的世界！
数美依托积累的海量数据、科技前沿技术， 极致的工匠精神和对数据的深度理解，提供领先的大数据产品与服务。 
我们正在寻找不平凡的你，和我们一起“发现数据之美”
欢迎投递简历


【关于数美】www.ishumei.com
数美（全称北京数美时代科技有限公司）成立于2015年6月，是一家专业的大数据科技公司。数美依托先进的核心AI技术和海量的数据基础，致力于解决多场景欺诈问题，为客户提供专业、可信赖的服务。团队均来自百度、阿里、腾讯、360、小米等顶尖互联网公司，在大数据、人工智能、机器学习、金融风控等领域有着丰富的实践经验。目前，业务已覆盖金融、支付、直播、社交、电商、O2O等为代表的多个行业领域，其中包括中信银行、用钱宝、人人贷、51信用卡、360、小米、58同城、爱奇艺、熊猫直播、花椒、唱吧等知名企业，截止到2017年6月，服务客户突破1000家。作为大数据反欺诈专业品牌，数美将持续挖掘数据价值，为金融机构、互联网企业提供智能、创新的一站式反欺诈综合解决方案

…………………………………………………………………………
了解更多
数美公司介绍
https://www.ishumei.com/aboutUs/introduction.html 
数美团队介绍
https://www.ishumei.com/aboutUs/team.html 
数美产品介绍
https://www.ishumei.com/product/creditFengkong.html 
数美解决方案介绍
https://www.ishumei.com/solution/finance.html 



",wajue
北京,厦门美图之家科技有限公司,美图公司,500-2000人,海淀区,本科,上市公司,数据挖掘,15k-30k,1-3年,4338054,"
职位描述：

工作内容：
1. 负责对海量的数据进行分析和挖掘，发现有价值的信息并驱动产品优化、业务开展；
2. 采用各种数据挖掘的方法及算法，从数据中挖掘并发现公司及产品的突破点和机会点，辅助公司及产品决策；
3.和业务团队及产品经理共同了解业务背景及需求，对业务需求和目的进行分析、建模、预测并持续优化相关模型，包括但不限于用户流失预警模型、用户活跃度/用户忠诚度、文本挖掘、用户画像等；
4.负责日常用户数据分析（符合业务需求的人群包大小、分布；用户行为分析，关联分析等），通过数据对人群进行分类整合，深度挖掘支持业务开展；

岗位要求：
1. 全日制本科及以上学历，计算机、数学、统计、金融等相关专业，2年以上数据分析、数据挖掘经验；
2. 熟悉SQL，熟悉SAS、matlab、R、python等至少一种语言；
3. 熟悉数据挖掘及常用的模型算法，能够熟练运用数据挖掘技术对数据进行分析处理，并从数据中提取有价值的信息；
4. 熟悉数据分析的基本概念和方法，熟练使用技术手段进行数据分析和挖掘，并通过数据解决问题和辅助决策；
5. 能够以客观的数据和严谨的分析过程，形成可靠的分析结论及建议，推动产品进行优化调整；
6. 对数据敏感且执着，有敏锐的市场洞察力，有很强的逻辑思维能力和推理能力；
7. 具备优秀的沟通协调能力和团队合作精神，有高度的责任感，有上进心和主动性，有较强的抗压能力；

",wajue
北京,北京修齐治平科技有限公司,爱云校,500-2000人,朝阳区,本科,C轮,数据挖掘开发工程师,20k-40k,3-5年,2504664,"
职位描述：

工作职责：
1.根据需求文档完成功能设计、开发与测试
2.分析与解决线上问题，定位线上服务瓶颈与调优系统性能      
3.分析与挖掘大规模数据
职位要求：
1.计算机或相关专业本科以上学历
2.熟悉c/c++,      java, python之一，对数据结构和算法设计具有深刻的理解
3.具备丰富的Linux/Unix下开发经验，熟悉多线程编程、网络编程，有后端模块开发经验者优先      
4.熟悉Linux      C/C++开发工具和相关开发测试工具的使用，熟练掌握shell、perl、python使用者优先
5.熟悉分布式系统、大规模分布式存储和数据处理、hadoop、spark、redis、mongo等相关技术者优先
6.熟练使用关系数据库，如MySQL等
有以下经验者优先
- 网页抓取和解析
- 数据提取与清洗
- 数据库建模、索引优化
- 数据分析与统计
- 参与过数据挖掘、机器学习方面工作或研究

",wajue
北京,北京金山软件有限公司,金山办公软件,2000人以上,海淀区,本科,上市公司,数据挖掘工程师,25k-35k,3-5年,3680992,"
职位描述：

岗位职责：
1、基于数千万wps用户数据，建立对用户和对内容的深入理解；
2、基于 Hadoop高性能计算平台，构建和改进数据挖掘和机器学习算法与技术，支撑知乎的业务发展；
3、以数据挖掘和数据分析为基础，发现新的产品改进点，以数据和技术驱动知乎的产品改进，探索新的产品形态；
4、跟踪业界最新的机器学习算法和研究趋势，并尝试将其应用于实际的生产环境；
5、爬取站外第三方数据，补全公司数据体系
 
任职资格：
1、3年以上数据挖掘经验，扎实的计算机基本功，对计算机算法有深入的理解；
2、熟练掌握 C++、Python、Java 等其中的一种或几种编程语言，参与过实际工程项目，理解基本的编程模式；
3、使用过 Hadoop、Spark、MPI 等并行计算平台中的一种或几种，对并行化计算有较深入的认识和理解；
4、理解常用的机器学习和数据挖掘算法，并进行过相关的实践。
5、有大型互联网公司产品数据经验优先

",wajue
北京,北京零秒科技有限公司,零秒科技,15-50人,海淀区,本科,A轮,数据挖掘工程师,10k-15k,1-3年,4203086,"
职位描述：

网络爬虫/数据挖掘工程师
职位描述：
1、负责垂直类网页分析，内容抽取，转码等；
2、负责对网站的反爬虫措施能熟练应对处理；
3、负责数据挖掘相关算法，做数据分析和处理。
任职要求：
1、2年以上数据爬取工程经验，有扎实的数据结构和编程能力；
2、工作认真细致踏实，有较强的学习能力，熟悉常用爬虫工具；
3,理解http，熟悉html, DOM, xpath, scrapy优先；
4.了解NLP文本处理技术者优先。
5.  熟悉QA,百科检索算法优先

我们是谁？在做一件什么样的事？
我们是一群充满梦想的人聚在一起，想通过我们的努力，让人们的生活变得简单一点，酷一点。我们中有来自硅谷Oracle，SAP，Uber等公司的技术大牛，也有曾在国内外公司工作的经验丰富的产品大神。我们中有刚刚工作随着公司一起成长的职场新人，也有久经沙场多次创业的创业老兵。我们还需要你的加入。如果你是个思维活跃充满点子的人，或者是梦想靠技术改变世界的人，是刚刚踏入职场希望能够找到对你未来的职业生涯有助益的公司，或者是厌倦了大公司希望能有一个施展拳脚的舞台，对于这样的你，我们非常欢迎。

",wajue
北京,北京云漾信息科技有限公司,云漾科技,150-500人,昌平区,本科,不需要融资,数据挖掘工程师,20k-35k,3-5年,4271148,"
职位描述：

岗位职责：
 参与建设大数据分析平台；
 对海量多维度数据进行分析挖掘，为项目提供业务分析及数据支持；
 根据研究成果及业务需求，形成解决方案，实施应用项目。
 负责数据模型建立、数据处理与挖掘工作支撑；
 负责数据挖掘算法的验证与测试
任职要求：
1. 本科及以上学历，计算机、应用数学、统计学等相关专业优先；
2. 具有2年以上数据挖掘相关工作经验, 具有统计学、数学、人工智能和数据挖掘知识基础，具备数理统计理论基础；
3. 熟练掌握数据分析/挖掘方法及相关算法，熟悉数据结构，熟练使用java或者Python等编程软件。熟悉shell等脚本语言者优先；
4. 熟悉Python/Java编程语言、MSSQL/MySQL等关系型数据库；
5.精通数据挖掘方法论，熟悉分类和聚类、预测、关联机器学习算法；
6. 具有高度的责任感、良好的敬业精神和团队合作精神。

",wajue
北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,海淀区,本科,C轮,数据挖掘工程师/专家,20k-40k,3-5年,4418807,"
职位描述：

岗位职责：    
1.负责车源定价，售卖概率、售卖周期等建模画像工作    
2.负责用户意愿、偏好等建模画像工作    
任职资格：    
1 计算机相关专业；    
2 机器学习/数据挖掘理论和技术基础；    
3 编程基础，精通至少一门编程语言;    
4 良好的逻辑思维能力，能够从海量数据中发现有价值的规律    
5 诚恳、踏实，对技术和工作充满热情；    
6 具备良好的沟通能力和团队合作精神。    

",wajue
北京,北京金山软件有限公司,金山办公软件,2000人以上,海淀区,本科,上市公司,数据挖掘工程师,15k-30k,1-3年,3575805,"
职位描述：

岗位职责：
1、基于数千万wps用户数据，建立对用户和对内容的深入理解；
2、基于 Hadoop高性能计算平台，构建和改进数据挖掘和机器学习算法与技术，支撑知乎的业务发展；
3、以数据挖掘和数据分析为基础，发现新的产品改进点，以数据和技术驱动知乎的产品改进，探索新的产品形态；
4、跟踪业界最新的机器学习算法和研究趋势，并尝试将其应用于实际的生产环境；
5、爬取站外第三方数据，补全公司数据体系
 
任职资格：
1、3年以上数据挖掘经验，扎实的计算机基本功，对计算机算法有深入的理解；
2、熟练掌握 C++、Python、Java 等其中的一种或几种编程语言，参与过实际工程项目，理解基本的编程模式；
3、使用过 Hadoop、Spark、MPI 等并行计算平台中的一种或几种，对并行化计算有较深入的认识和理解；
4、理解常用的机器学习和数据挖掘算法，并进行过相关的实践。
5、有互联网金融数据经验优先

",wajue
北京,北京智分科技有限公司,NewsJet,50-150人,海淀区,本科,不需要融资,数据挖掘工程师,25k-45k,1-3年,3865597,"
职位描述：

工作职责：
1.负责不同国家海量数据的抓取，抽取、消重、分类、聚类、过滤等架构的设计；
2.负责采用 NLP/Machine Learning 等技术构建高可用数据模型。
岗位要求：
1.重点统招本科及以上学历（ 211&985 ）；
2.有扎实的计算机基础，熟悉常用数据结构、算法、设计模式；
3.至少熟练掌握 Python/Java/C++ 其中一种语言，良好的编码风格，强悍的编码能力，有代码洁癖者加分；
4.熟悉爬虫 /搜索系统，有过海量数据爬虫 /搜索系统设计经验者加分；
5.熟悉基本的 NLP 概念和算法，有过分类 /聚类等机器学习经验者加分；
6.可以接受高强度工作。

",wajue
北京,北京小川在线网络技术有限公司,最右,150-500人,海淀区,本科,B轮,高级数据挖掘工程师,40k-80k,3-5年,3948312,"
职位描述：

职责：
1.负责移动APP产品的用户基础数据挖掘工作，构建用户数据挖掘系统；
2.通过特征抽取和建模，实现用户行为分析和用户画像，为决策提供数据支持；
3.分析系统的技术缺陷，对策略框架做出合理地调整或改进；
4.负责数据波动和异常的监控报警。

要求：
1.三年以上相关工作经验；
2.计算机及计算机相关专业本科或本科以上学历；
3.精通Linux，熟悉python编程语言以及shell脚本；
4.具有良好的数学基础和数据分析能力，对数据敏感。

加分：
1.熟悉hadoop、Spark等分布式计算系统，了解hive、kafka、ambari工具者优先；
2.Linux工程师优先。

公司简介
小川科技 www.ixiaochuan.cn

1我们做什么
我们看好移动上的兴趣社交。通过发现兴趣和聚集同好，我们帮助年轻人畅快交流，发现自我。
我们理解的兴趣社交是：因为有爱，我们不孤单。
我们约会但不约炮，娱乐但不低俗，我们的愿景是：让你的兴趣不再孤单。 

2我们是谁
我们是连续创业者，我们失败过；我们也坚定的认为，我们将成功。
移动将改变生活，移动是一场革命，我们对此坚信不移。
我们是行动派，简单务实。不做游戏。不追概念。不尚空谈。
我们是最右，2014年底成立。优秀创业团队，著名投资人。 

3我们想建立什么样的公司
我们致力于建立一家有想象力的公司。创新、主动和团队是我们的信条。
在这里，你会创造一些东西。一些不能在其他地方创造的东西，一些让人们深深着迷的东西，一些可以让你自豪的介绍给家人和朋友的东西，一些让这个世界变更美好的东西。
在这里，你可以找到这样的工作。你会为它全情投入、绝不妥协，你会为它追求细节、关注效果，它会让你心甘情愿牺牲休息时间，但完成后会给你带来极大的满足感和成就感。
在这里，你会不断成长。你不再害怕犯错，因为你从成功中成长，也从失败中成长。你不断的发现自己，了解自己，你会发现你一步步变得强大，你会更热爱生活。
这里没有官僚流程，没有打卡，没有KPI，没有不做事的管理者。
这里没有员工。每一位同事都是我们的家人。你的快乐就是我们的快乐，你的困难就是我们的困难，我们期望和你一起努力、一起成长。
我们期望，与你一起，建立一家属于你的公司。 

4我们怎么工作
我们是创业团队，我们找伙伴，不找员工。
我们支持问题解决者。谁能解决问题，谁说了算。
我们一竿子捅到底。写代码，还要测试，还要客服。
我们努力跑得快一点，再快一点。我们自己和自己较劲。
我们很自由。想说什么就说，疲倦了可以打游戏，不想上班就在家歇歇。
我们相信，各人有各人的方式，成功不在于打卡，而在于投入。
我们不做平庸的公司，也不要平庸的员工。我们是创业者，我们一直在路上。 

5福利
员工是伙伴。我们将为小伙伴们提供最好的福利待遇。
我们努力培养你。你有多大能耐，就有多大空间。
与同级别公司相比，最右将提供最好的工资，最多的股票。
弹性工作制，中午2小时午休，提供中晚餐，每月有住房补贴。
 

",wajue
